,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,profit_per
4169,166.0,97.0,17.0,74.0,158.0,32600000.0,29488,467,0.0,326.0,1800000.0,1984.0,84.0,5.9,0,30800000.0,1811.111111111111
4171,29.0,140.0,133.0,239.0,443.0,3130592.0,10755,1269,1.0,69.0,2600000.0,1987.0,249.0,7.8,963,530592.0,120.4073846153846
4172,20.0,86.0,3.0,327.0,833.0,475000.0,6930,2753,2.0,53.0,2800000.0,2006.0,549.0,6.0,323,-2325000.0,16.964285714285715
4175,173.0,66.0,76.0,36.0,123.0,38108.0,40878,239,0.0,124.0,2600000.0,2007.0,76.0,7.2,0,-2561892.0,1.4656923076923076
4180,129.0,86.0,89.0,555.0,713.0,40041683.0,34620,3421,6.0,107.0,2500000.0,2013.0,584.0,5.1,0,37541683.0,1601.66732
4181,30.0,87.0,67.0,67.0,871.0,33349949.0,9010,1111,0.0,199.0,2500000.0,2012.0,118.0,5.1,0,30849949.0,1333.99796
4183,75.0,149.0,15000.0,982.0,15000.0,25809813.0,50311,28713,6.0,212.0,26000000.0,1996.0,9000.0,6.9,0,-190187.0,99.26851153846154
4184,162.0,98.0,24.0,67.0,381.0,14400000.0,28589,684,0.0,532.0,2500000.0,1982.0,128.0,4.6,0,11900000.0,576.0
4187,26.0,75.0,15.0,36.0,1000.0,32230907.0,6062,1385,0.0,30.0,2500000.0,2013.0,309.0,6.7,0,29730907.0,1289.23628
4188,63.0,104.0,835.0,535.0,18000.0,6401336.0,36996,19923,2.0,153.0,2500000.0,1991.0,595.0,7.1,0,3901336.0,256.05343999999997
4189,205.0,102.0,0.0,294.0,625.0,26781723.0,187595,1655,3.0,978.0,2500000.0,2004.0,379.0,7.6,0,24281723.0,1071.26892
4190,121.0,105.0,0.0,4.0,15.0,5400000.0,183288,36,1.0,395.0,2500000.0,1995.0,12.0,8.1,22000,2900000.0,216.0
4192,74.0,107.0,7.0,442.0,745.0,1282084.0,6221,2125,1.0,87.0,2500000.0,1999.0,631.0,7.0,500,-1217916.0,51.28336
4195,252.0,89.0,14.0,215.0,902.0,3325638.0,52509,1980,3.0,84.0,2500000.0,2012.0,291.0,7.1,13000,825638.0,133.02552
4196,72.0,106.0,148.0,471.0,900.0,395592.0,21202,2972,1.0,134.0,2000000.0,2003.0,648.0,7.6,0,-1604408.0,19.7796
4197,220.0,95.0,53.0,478.0,8000.0,6851969.0,105591,10040,1.0,178.0,2500000.0,2013.0,1000.0,7.1,10000,4351969.0,274.07876
4199,197.0,101.0,119.0,0.0,334.0,12995673.0,52286,338,1.0,345.0,2500000.0,2008.0,4.0,7.7,24000,10495673.0,519.8269200000001
4200,14.0,112.0,9.0,125.0,860.0,173783.0,578,1252,0.0,34.0,2500000.0,2008.0,130.0,7.6,588,-2326217.0,6.95132
4203,18.0,100.0,0.0,249.0,640.0,71904.0,806,1491,1.0,18.0,2500000.0,2006.0,261.0,5.7,140,-2428096.0,2.8761599999999996
4204,28.0,80.0,0.0,5.0,191.0,99851.0,1138,210,0.0,30.0,2500000.0,2010.0,12.0,7.1,0,-2400149.0,3.99404
4205,22.0,106.0,8.0,315.0,611.0,115504.0,4820,1739,2.0,26.0,14000000.0,2008.0,397.0,6.2,0,-13884496.0,0.8250285714285713
4206,62.0,103.0,24.0,10.0,127.0,5725.0,10220,163,0.0,110.0,8400000.0,2000.0,10.0,6.1,560,-8394275.0,0.06815476190476191
4207,47.0,90.0,8.0,35.0,426.0,75727.0,5699,862,0.0,40.0,2500000.0,2008.0,399.0,5.9,0,-2424273.0,3.02908
4208,238.0,96.0,571.0,370.0,2000.0,322157.0,61787,4590,0.0,203.0,2500000.0,2010.0,973.0,6.8,19000,-2177843.0,12.88628
4212,28.0,120.0,0.0,702.0,1000.0,5731103.0,4100,5963,10.0,35.0,2400000.0,1996.0,748.0,6.8,352,3331103.0,238.79595833333332
4213,25.0,101.0,9.0,201.0,973.0,978908.0,4057,2306,0.0,90.0,2400000.0,2006.0,872.0,5.1,250,-1421092.0,40.78783333333333
4216,172.0,101.0,222.0,698.0,1000.0,327919.0,99177,3282,0.0,192.0,1500000.0,2006.0,788.0,7.7,11000,-1172081.0,21.86126666666667
4219,8.0,105.0,29.0,76.0,847.0,178739.0,1015,1668,0.0,10.0,2450000.0,2011.0,618.0,3.9,566,-2271261.0,7.295469387755102
4228,235.0,91.0,49.0,20.0,72.0,36200000.0,31952,174,0.0,372.0,4000000.0,1982.0,31.0,5.7,0,32200000.0,905.0000000000001
4229,160.0,92.0,13.0,17.0,42.0,21300000.0,22521,170,0.0,342.0,2200000.0,1985.0,27.0,4.7,1000,19100000.0,968.1818181818181
4230,18.0,117.0,84.0,275.0,861.0,379643.0,1573,2161,0.0,29.0,2200000.0,2007.0,425.0,5.9,285,-1820357.0,17.2565
4231,11.0,120.0,16.0,835.0,2000.0,12985267.0,4977,6752,5.0,63.0,2300000.0,2015.0,848.0,5.9,13000,10685267.0,564.5768260869565
4238,97.0,172.0,355.0,188.0,749.0,23650000.0,40359,1941,5.0,235.0,2100000.0,1946.0,208.0,8.1,0,21550000.0,1126.1904761904764
4240,67.0,89.0,16.0,14.0,117.0,313436.0,12244,155,0.0,95.0,15500000.0,2001.0,21.0,7.6,0,-15186564.0,2.0221677419354838
4241,4.0,125.0,7.0,17.0,128.0,3330.0,22,214,0.0,1.0,2100000.0,2015.0,22.0,7.2,305,-2096670.0,0.15857142857142859
4247,167.0,115.0,92.0,177.0,559.0,24800000.0,89403,1456,0.0,358.0,2000000.0,1963.0,201.0,7.5,0,22800000.0,1240.0
4248,49.0,96.0,6.0,14.0,40.0,792966.0,4663,99,2.0,40.0,2300000.0,1989.0,30.0,5.1,321,-1507034.0,34.47678260869565
4251,533.0,100.0,421.0,159.0,314.0,14673301.0,112899,1062,0.0,631.0,2000000.0,2014.0,189.0,6.9,45000,12673301.0,733.6650500000001
4254,177.0,87.0,750.0,41.0,745.0,9003011.0,133966,1396,0.0,294.0,2000000.0,1981.0,531.0,7.6,0,7003011.0,450.15055000000007
4255,77.0,102.0,32.0,75.0,483.0,11546543.0,34520,768,1.0,146.0,2000000.0,1994.0,147.0,7.6,0,9546543.0,577.32715
4257,123.0,118.0,108.0,103.0,173.0,11533945.0,77551,563,0.0,434.0,2000000.0,1999.0,148.0,7.6,0,9533945.0,576.6972499999999
4258,218.0,86.0,9.0,32.0,120.0,12555230.0,18566,218,0.0,154.0,2000000.0,2011.0,44.0,5.3,0,10555230.0,627.7615
4259,215.0,137.0,207.0,155.0,380.0,11284657.0,259379,927,3.0,407.0,2000000.0,2006.0,284.0,8.5,39000,9284657.0,564.23285
4260,34.0,129.0,589.0,341.0,690.0,34522221.0,15401,2300,7.0,175.0,2000000.0,2011.0,589.0,7.0,10000,32522221.0,1726.11105
4263,167.0,80.0,162.0,0.0,23.0,7002255.0,42462,29,0.0,312.0,9500000.0,2003.0,6.0,7.8,0,-2497745.0,73.70794736842106
4264,56.0,89.0,149.0,580.0,912.0,6719300.0,8224,3163,3.0,132.0,2000000.0,1998.0,752.0,7.2,0,4719300.0,335.965
4266,211.0,80.0,0.0,3.0,50.0,5792822.0,168398,65,0.0,492.0,2700000.0,2004.0,8.0,8.0,13000,3092822.0,214.54896296296297
4267,157.0,115.0,0.0,35.0,85.0,5383834.0,173551,318,0.0,361.0,2000000.0,2000.0,79.0,8.1,11000,3383834.0,269.1917
4268,126.0,100.0,308.0,374.0,1000.0,4599680.0,68222,2186,2.0,545.0,1500000.0,2003.0,482.0,6.8,0,3099680.0,306.6453333333333
4270,365.0,100.0,81.0,179.0,34000.0,6531491.0,111658,34446,2.0,297.0,2000000.0,2010.0,248.0,7.2,20000,4531491.0,326.57455
4273,151.0,91.0,244.0,244.0,538.0,3885134.0,31130,1349,0.0,243.0,2000000.0,2005.0,363.0,7.4,0,1885134.0,194.2567
4275,158.0,96.0,31.0,328.0,804.0,3590010.0,20885,3013,0.0,60.0,2000000.0,2015.0,625.0,6.1,0,1590010.0,179.5005
4277,118.0,116.0,453.0,2000.0,24000.0,3335839.0,54657,50313,2.0,222.0,2000000.0,2005.0,23000.0,7.0,0,1335839.0,166.79194999999999
4278,39.0,97.0,5.0,349.0,1000.0,2557668.0,3911,2739,1.0,22.0,2000000.0,2015.0,426.0,5.3,0,557668.0,127.88340000000001
4279,108.0,101.0,0.0,685.0,8000.0,2506446.0,8662,11327,0.0,172.0,2000000.0,2002.0,724.0,4.7,134,506446.0,125.3223
4280,65.0,98.0,85.0,186.0,265.0,7369373.0,4288,901,1.0,74.0,2000000.0,1986.0,194.0,5.7,0,5369373.0,368.46865
4283,160.0,101.0,263.0,37.0,71.0,1984378.0,27346,226,3.0,206.0,2000000.0,2006.0,51.0,6.5,0,-15622.0,99.2189
4284,231.0,90.0,56.0,0.0,56.0,2283276.0,46107,56,0.0,156.0,1500000.0,2008.0,0.0,8.0,0,783276.0,152.2184
4285,7.0,120.0,0.0,40.0,178.0,1098224.0,397,359,1.0,30.0,2000000.0,2003.0,69.0,3.3,32,-901776.0,54.91120000000001
4287,168.0,102.0,22.0,80.0,10000.0,1477002.0,16645,11184,3.0,72.0,2000000.0,2015.0,1000.0,6.9,0,-522998.0,73.8501
4289,107.0,100.0,90.0,65.0,168.0,1134049.0,5475,408,0.0,44.0,2000000.0,2007.0,142.0,8.1,0,-865951.0,56.702450000000006
4291,123.0,89.0,13.0,218.0,373.0,653621.0,5615,1136,0.0,64.0,2000000.0,2005.0,334.0,6.8,592,-1346379.0,32.68105
4294,46.0,86.0,10.0,126.0,189.0,535249.0,3467,768,0.0,13.0,3400000.0,2010.0,131.0,4.6,974,-2864751.0,15.742617647058823
4296,46.0,96.0,0.0,902.0,49000.0,371081.0,7479,51441,2.0,86.0,6000000.0,2004.0,1000.0,7.0,857,-5628919.0,6.184683333333333
4298,51.0,91.0,4.0,0.0,33.0,124494.0,5613,36,1.0,102.0,2000000.0,1998.0,3.0,6.7,0,-1875506.0,6.2246999999999995
4301,45.0,85.0,0.0,966.0,22000.0,100669.0,2522,36885,1.0,11.0,3800000.0,2009.0,12000.0,5.8,407,-3699331.0,2.649184210526316
4303,74.0,129.0,776.0,256.0,25000.0,186354.0,1758,26176,0.0,30.0,13500000.0,2015.0,463.0,4.5,0,-13313646.0,1.3804
4311,34.0,92.0,11.0,1000.0,26000.0,12667.0,19336,39518,2.0,90.0,14000.0,2005.0,11000.0,6.6,0,-1333.0,90.47857142857143
4312,78.0,96.0,38.0,85.0,363.0,198407.0,10282,774,1.0,78.0,2000000.0,2006.0,223.0,6.6,474,-1801593.0,9.92035
4318,30.0,119.0,5.0,12.0,29.0,4958.0,9689,86,2.0,23.0,2000000.0,2008.0,18.0,7.8,1000,-1995042.0,0.24789999999999998
4328,90.0,92.0,0.0,18.0,1000.0,7927.0,19236,1055,1.0,175.0,2300000.0,1947.0,29.0,7.7,0,-2292073.0,0.3446521739130435
4333,94.0,106.0,5.0,356.0,416.0,2436.0,344,1611,2.0,19.0,2000000.0,2012.0,403.0,5.7,655,-1997564.0,0.12179999999999999
4343,45.0,99.0,28.0,223.0,18000.0,4600000.0,11763,19649,2.0,111.0,1900000.0,1986.0,1000.0,7.1,0,2700000.0,242.10526315789474
4344,60.0,103.0,35.0,482.0,548.0,1420578.0,4894,2389,0.0,122.0,1900000.0,2003.0,495.0,6.4,298,-479422.0,74.76726315789473
4346,363.0,95.0,89.0,263.0,16000.0,1028658.0,118684,17471,0.0,447.0,3000000.0,2010.0,517.0,7.0,24000,-1971342.0,34.2886
4349,14.0,95.0,0.0,164.0,533.0,18435.0,1010,1082,5.0,15.0,1400000.0,2006.0,323.0,5.8,104,-1381565.0,1.3167857142857142
4353,194.0,90.0,120.0,0.0,41.0,2957978.0,40481,68,0.0,134.0,1000000.0,2008.0,27.0,7.8,0,1957978.0,295.7978
4355,10.0,89.0,47.0,585.0,628.0,444044.0,744,4249,6.0,19.0,1900000.0,2015.0,606.0,7.2,1000,-1455956.0,23.370736842105263
4356,311.0,87.0,13.0,308.0,463.0,40990055.0,41509,1958,0.0,300.0,1800000.0,2010.0,400.0,5.6,0,39190055.0,2277.2252777777776
4360,85.0,118.0,12.0,67.0,201.0,5709616.0,11088,546,0.0,110.0,1800000.0,2002.0,163.0,6.8,544,3909616.0,317.2008888888889
4361,663.0,93.0,188.0,168.0,2000.0,12784397.0,70336,2658,0.0,269.0,1800000.0,2012.0,458.0,7.3,31000,10984397.0,710.2442777777778
4363,39.0,109.0,9.0,280.0,767.0,3050934.0,2794,2187,1.0,78.0,1800000.0,2000.0,380.0,7.3,0,1250934.0,169.49633333333333
4366,130.0,90.0,293.0,808.0,16000.0,638476.0,13223,32405,1.0,45.0,1500000.0,2011.0,14000.0,6.6,0,-861524.0,42.56506666666667
4375,181.0,81.0,670.0,34.0,486.0,7267324.0,161471,623,1.0,709.0,3500000.0,1998.0,37.0,7.8,0,3767324.0,207.63782857142857
4376,114.0,93.0,75.0,446.0,701.0,145540.0,26773,2489,1.0,277.0,500000.0,2002.0,461.0,6.7,0,-354460.0,29.108
4381,179.0,138.0,143.0,783.0,1000.0,35918429.0,32415,3970,1.0,510.0,1700000.0,2001.0,874.0,7.5,951,34218429.0,2112.8487647058823
4382,225.0,105.0,68.0,374.0,635.0,92401.0,56402,2423,0.0,209.0,2000000.0,2010.0,445.0,6.3,17000,-1907599.0,4.62005
4383,77.0,98.0,3.0,327.0,349.0,1943649.0,8697,2095,3.0,122.0,1700000.0,1999.0,347.0,6.3,374,243649.0,114.33229411764705
4384,124.0,86.0,84.0,34.0,680.0,992238.0,16349,763,0.0,103.0,1700000.0,2004.0,46.0,6.8,869,-707762.0,58.36694117647059
4385,195.0,104.0,25.0,73.0,638.0,4231500.0,30479,822,2.0,162.0,1000000.0,2013.0,85.0,7.8,16000,3231500.0,423.15
4386,76.0,100.0,87.0,420.0,887.0,396035.0,2725,2721,0.0,48.0,1000000.0,2004.0,805.0,6.9,305,-603965.0,39.603500000000004
4391,16.0,84.0,11.0,249.0,489.0,6026908.0,536,2196,0.0,13.0,2000000.0,1999.0,469.0,4.3,43,4026908.0,301.3454
4393,109.0,95.0,0.0,0.0,227.0,1060591.0,9750,231,0.0,66.0,1300000.0,2007.0,4.0,7.2,0,-239409.0,81.58392307692309
4395,51.0,90.0,21.0,27.0,53.0,155972.0,4702,137,0.0,23.0,1500000.0,2006.0,30.0,7.3,0,-1344028.0,10.398133333333332
4398,35.0,123.0,0.0,21.0,963.0,26893.0,4391,1694,0.0,26.0,1600000.0,1969.0,710.0,7.2,278,-1573107.0,1.6808125
4399,22.0,111.0,1000.0,127.0,2000.0,2580.0,1618,2564,2.0,40.0,1650000.0,2003.0,163.0,5.4,63,-1647420.0,0.15636363636363637
4402,173.0,108.0,191.0,336.0,597.0,19067631.0,37714,1981,1.0,204.0,2000000.0,2007.0,541.0,7.1,0,17067631.0,953.38155
4403,61.0,92.0,15.0,49.0,633.0,11806119.0,57578,1168,1.0,210.0,1100000.0,1988.0,403.0,6.8,0,10706119.0,1073.2835454545454
4406,110.0,88.0,387.0,18.0,436.0,7362100.0,60295,479,0.0,232.0,1500000.0,2005.0,25.0,7.4,0,5862100.0,490.8066666666667
4407,110.0,97.0,0.0,117.0,378.0,7022940.0,14018,1173,1.0,190.0,1000000.0,2001.0,321.0,6.7,682,6022940.0,702.294
4411,53.0,103.0,460.0,900.0,991.0,5132222.0,14112,2990,1.0,83.0,2000000.0,1994.0,971.0,7.2,619,3132222.0,256.61109999999996
4412,106.0,110.0,787.0,642.0,1000.0,2365931.0,36657,4762,2.0,318.0,1500000.0,1998.0,787.0,7.5,0,865931.0,157.72873333333334
4413,445.0,103.0,0.0,588.0,852.0,53991137.0,202800,3030,1.0,752.0,1500000.0,2010.0,618.0,6.8,60000,52491137.0,3599.409133333333
4415,94.0,114.0,44.0,7.0,827.0,1221261.0,38215,856,0.0,125.0,1500000.0,2000.0,22.0,7.9,0,-278739.0,81.4174
4417,75.0,112.0,58.0,42.0,552.0,712294.0,9408,859,1.0,68.0,1500000.0,2005.0,265.0,6.7,608,-787706.0,47.486266666666666
4418,97.0,104.0,38.0,690.0,801.0,3447339.0,29517,2667,7.0,79.0,1500000.0,2013.0,727.0,5.8,0,1947339.0,229.82260000000002
4419,37.0,99.0,675.0,164.0,902.0,418953.0,17322,1582,0.0,93.0,1500000.0,1993.0,424.0,6.5,853,-1081047.0,27.9302
4420,84.0,98.0,21.0,76.0,33000.0,406035.0,30314,33441,0.0,159.0,1500000.0,2001.0,243.0,7.2,0,-1093965.0,27.069
4423,127.0,100.0,122.0,83.0,210.0,373967.0,43839,469,0.0,481.0,1500000.0,2001.0,148.0,6.5,0,-1126033.0,24.93113333333333
4424,32.0,80.0,522.0,423.0,813.0,194568.0,2963,2179,0.0,28.0,1500000.0,2006.0,522.0,6.2,0,-1305432.0,12.9712
4427,120.0,87.0,0.0,8.0,309.0,163245.0,143086,352,1.0,211.0,1500000.0,1936.0,8.0,8.6,0,-1336755.0,10.883
4428,31.0,91.0,18.0,597.0,954.0,119841.0,2419,3901,1.0,55.0,1500000.0,2002.0,767.0,6.5,304,-1380159.0,7.989400000000001
4429,100.0,84.0,0.0,158.0,634.0,173066.0,21379,1238,1.0,88.0,1500000.0,2007.0,328.0,6.3,0,-1326934.0,11.537733333333334
4430,14.0,90.0,7.0,424.0,890.0,92362.0,444,3138,7.0,5.0,1500000.0,2005.0,597.0,4.3,68,-1407638.0,6.157466666666666
4433,35.0,124.0,407.0,7.0,38.0,183490.0,463,60,0.0,8.0,1700000.0,2010.0,8.0,5.8,594,-1516510.0,10.793529411764705
4434,178.0,95.0,49.0,57.0,413.0,3478.0,22212,721,0.0,142.0,1500000.0,2008.0,98.0,6.7,0,-1496522.0,0.23186666666666667
4435,46.0,90.0,7.0,711.0,87000.0,52166.0,2792,89263,3.0,22.0,2000000.0,2008.0,781.0,6.7,371,-1947834.0,2.6083
4437,234.0,101.0,0.0,721.0,1000.0,1163508.0,20376,5158,1.0,166.0,2500000.0,2012.0,725.0,5.1,15000,-1336492.0,46.54032
4449,145.0,83.0,0.0,31.0,82.0,184925485.0,133348,229,1.0,204.0,2000000.0,1937.0,47.0,7.7,0,182925485.0,9246.27425
4450,78.0,106.0,33.0,3.0,341.0,304124.0,2720,358,0.0,37.0,1400000.0,2004.0,5.0,6.7,57,-1095876.0,21.723142857142857
4452,60.0,94.0,87.0,37.0,87.0,36830.0,3291,256,0.0,63.0,1400000.0,2004.0,70.0,6.6,400,-1363170.0,2.630714285714286
4458,116.0,120.0,0.0,452.0,26000.0,3650677.0,414976,28294,1.0,523.0,960000.0,1998.0,1000.0,8.2,21000,2690677.0,380.2788541666667
4461,98.0,105.0,346.0,141.0,280.0,1647780.0,65951,821,1.0,258.0,1300000.0,1998.0,278.0,8.1,5000,347780.0,126.7523076923077
4462,43.0,95.0,12000.0,636.0,12000.0,695229.0,11369,14420,1.0,65.0,1300000.0,1996.0,680.0,7.2,872,-604771.0,53.47915384615385
4463,15.0,135.0,5.0,5.0,51.0,638951.0,775,83,2.0,19.0,1592000.0,2006.0,24.0,7.4,100,-953049.0,40.135113065326635
4464,14.0,105.0,7.0,548.0,2000.0,609042.0,449,3475,2.0,38.0,1300000.0,1999.0,783.0,6.5,117,-690958.0,46.849384615384615
4465,56.0,83.0,5.0,98.0,413.0,1521.0,1231,843,0.0,10.0,1500000.0,2012.0,197.0,5.7,932,-1498479.0,0.10139999999999999
4470,35.0,87.0,4.0,624.0,2000.0,19539.0,4182,6227,1.0,53.0,1000000.0,2003.0,1000.0,6.2,3000,-980461.0,1.9539
4475,242.0,87.0,49.0,59.0,309.0,19100000.0,39690,707,0.0,394.0,1250000.0,1981.0,121.0,6.1,0,17850000.0,1528.0
4478,16.0,80.0,8.0,183.0,2000.0,2833383.0,910,2459,1.0,11.0,427000.0,2012.0,245.0,5.7,0,2406383.0,663.5557377049181
4484,58.0,100.0,0.0,65.0,828.0,24741700.0,37785,1431,2.0,95.0,1200000.0,1989.0,531.0,7.2,2000,23541700.0,2061.8083333333334
4485,287.0,103.0,0.0,651.0,2000.0,55153403.0,299127,5161,0.0,1509.0,1200000.0,2004.0,878.0,7.7,0,53953403.0,4596.116916666667
4486,100.0,100.0,422.0,422.0,816.0,18488314.0,76151,2893,0.0,333.0,1200000.0,2001.0,577.0,7.1,0,17288314.0,1540.6928333333333
4490,137.0,114.0,300.0,73.0,307.0,13876974.0,19397,809,0.0,214.0,7000000.0,2001.0,209.0,7.4,0,6876974.0,198.24248571428572
4491,122.0,111.0,50.0,612.0,2000.0,9180275.0,22145,4288,0.0,231.0,1200000.0,2000.0,710.0,7.7,756,7980275.0,765.0229166666667
4494,99.0,85.0,91.0,849.0,1000.0,2199853.0,19986,4289,1.0,186.0,1200000.0,1999.0,1000.0,6.6,0,999853.0,183.32108333333332
4495,10.0,113.0,29.0,449.0,890.0,2859955.0,2417,2681,2.0,32.0,1200000.0,2013.0,848.0,6.0,0,1659955.0,238.32958333333335
4496,173.0,99.0,16000.0,455.0,16000.0,2812029.0,664719,28994,0.0,931.0,1200000.0,1992.0,12000.0,8.4,19000,1612029.0,234.33575000000002
4498,181.0,142.0,0.0,24.0,16000.0,6100000.0,503509,16089,3.0,780.0,1200000.0,1966.0,34.0,8.9,20000,4900000.0,508.3333333333333
4499,111.0,112.0,9.0,4.0,61.0,375723.0,7025,76,1.0,26.0,4000000.0,2015.0,9.0,7.9,0,-3624277.0,9.393075
4500,38.0,108.0,14.0,274.0,1000.0,594904.0,2582,1805,0.0,89.0,1200000.0,2012.0,330.0,6.0,0,-605096.0,49.57533333333333
4501,12.0,88.0,0.0,3.0,268.0,58936.0,91,318,0.0,4.0,1200000.0,2001.0,44.0,6.1,27,-1141064.0,4.911333333333333
4511,9.0,91.0,38.0,117.0,584.0,2850263.0,5061,1218,0.0,70.0,2600000.0,1993.0,399.0,6.2,0,250263.0,109.6255
4515,91.0,94.0,6.0,804.0,16000.0,16101109.0,76467,19957,3.0,236.0,3000000.0,2005.0,1000.0,6.8,0,13101109.0,536.7036333333333
4518,57.0,92.0,155.0,147.0,448.0,1400000.0,1324,1329,0.0,37.0,1100000.0,1987.0,426.0,5.9,241,300000.0,127.27272727272727
4522,97.0,110.0,22.0,48.0,434.0,56129.0,6555,645,1.0,82.0,1100000.0,2010.0,95.0,6.1,0,-1043871.0,5.102636363636363
4523,481.0,102.0,338.0,60.0,1000.0,4105123.0,148221,1445,0.0,316.0,1100000.0,2011.0,342.0,7.6,51000,3005123.0,373.19300000000004
4530,141.0,145.0,80.0,794.0,13000.0,117235247.0,375240,16094,0.0,542.0,960000.0,1976.0,1000.0,8.1,0,116275247.0,12212.004895833334
4534,270.0,83.0,6.0,142.0,707.0,31537320.0,44329,1565,0.0,309.0,1000000.0,2014.0,305.0,5.7,13000,30537320.0,3153.732
4536,161.0,91.0,287.0,725.0,1000.0,17986000.0,22773,4438,0.0,195.0,1000000.0,1981.0,823.0,6.6,0,16986000.0,1798.6000000000001
4537,184.0,110.0,92.0,177.0,650.0,16067035.0,116642,1421,4.0,389.0,1100000.0,1962.0,275.0,7.3,5000,14967035.0,1460.6395454545454
4538,270.0,86.0,18.0,300.0,1000.0,18112929.0,52642,2665,0.0,271.0,1000000.0,2012.0,466.0,5.0,24000,17112929.0,1811.2929000000001
4539,203.0,86.0,385.0,100.0,266.0,14564027.0,76407,673,0.0,335.0,1000000.0,1987.0,209.0,7.0,0,13564027.0,1456.4026999999999
4540,29.0,120.0,18.0,295.0,634.0,20773070.0,4501,1810,11.0,102.0,5000000.0,2016.0,420.0,3.4,0,15773070.0,415.46139999999997
4541,137.0,90.0,65.0,683.0,1000.0,10042266.0,23021,3155,0.0,220.0,1000000.0,2005.0,989.0,5.9,816,9042266.0,1004.2266
4542,107.0,99.0,2.0,3.0,43.0,10037390.0,5442,53,0.0,140.0,1000000000.0,1999.0,3.0,6.0,339,-989962610.0,1.003739
4543,377.0,112.0,310.0,616.0,33000.0,9701559.0,141425,35941,0.0,283.0,3500000.0,2010.0,2000.0,7.4,25000,6201559.0,277.18739999999997
4544,169.0,103.0,2.0,226.0,2000.0,9013113.0,36321,3192,2.0,230.0,1000000.0,2005.0,508.0,7.4,0,8013113.0,901.3113000000001
4545,225.0,83.0,19.0,128.0,403.0,53245055.0,30570,988,0.0,290.0,1000000.0,2012.0,169.0,4.2,12000,52245055.0,5324.5055
4546,101.0,109.0,199.0,44.0,503.0,9000000.0,7584,731,8.0,137.0,900000.0,1970.0,46.0,6.2,0,8100000.0,1000.0
4551,285.0,100.0,0.0,389.0,640.0,7186670.0,21468,2082,0.0,164.0,6000000.0,2013.0,550.0,5.4,12000,1186670.0,119.77783333333333
4553,337.0,95.0,20.0,365.0,422.0,5997134.0,36381,1899,3.0,126.0,1000000.0,2012.0,374.0,7.2,11000,4997134.0,599.7134
4556,38.0,104.0,122.0,458.0,22000.0,3386698.0,4195,23461,1.0,86.0,1000000.0,1998.0,472.0,6.7,392,2386698.0,338.6698
4561,181.0,97.0,33.0,229.0,496.0,2508841.0,21746,994,1.0,93.0,1000000.0,2008.0,238.0,7.2,0,1508841.0,250.8841
4562,149.0,91.0,9.0,13.0,130.0,4946250.0,9540,198,0.0,80.0,1000000.0,2013.0,19.0,7.4,14000,3946250.0,494.625
4563,54.0,84.0,56.0,13.0,21000.0,1950218.0,5933,21124,3.0,102.0,1000000.0,1997.0,104.0,5.6,387,950218.0,195.0218
4564,18.0,86.0,132.0,584.0,778.0,1277257.0,2629,2400,2.0,32.0,1000000.0,1996.0,695.0,6.8,227,277257.0,127.7257
4566,87.0,92.0,2.0,5.0,783.0,1677838.0,11283,1447,0.0,155.0,1000000.0,2006.0,659.0,7.7,0,677838.0,167.78379999999999
4567,51.0,94.0,112.0,428.0,1000.0,1744858.0,6084,3085,1.0,120.0,1000000.0,2000.0,826.0,7.0,671,744858.0,174.4858
4570,16.0,100.0,12.0,6.0,245.0,982214.0,1976,295,0.0,51.0,1000000.0,1998.0,38.0,7.2,603,-17786.0,98.2214
4571,12.0,119.0,13.0,25.0,957.0,798341.0,983,1107,0.0,63.0,1000000.0,2001.0,81.0,7.2,100,-201659.0,79.83409999999999
4574,59.0,92.0,406.0,194.0,406.0,582024.0,30396,904,0.0,168.0,1000000.0,1997.0,203.0,6.2,0,-417976.0,58.2024
4575,88.0,108.0,234.0,463.0,11000.0,548712.0,9233,12385,0.0,126.0,2500000.0,2003.0,552.0,6.9,571,-1951288.0,21.94848
4576,28.0,97.0,4.0,301.0,611.0,464655.0,1524,1692,0.0,29.0,1000000.0,1997.0,394.0,7.0,166,-535345.0,46.4655
4577,44.0,88.0,22.0,275.0,638.0,464126.0,3142,1641,0.0,68.0,1000000.0,2002.0,400.0,6.7,115,-535874.0,46.4126
4578,13.0,100.0,0.0,268.0,844.0,428535.0,505,2289,1.0,32.0,1000000.0,2000.0,625.0,3.6,24,-571465.0,42.8535
4581,117.0,88.0,21.0,772.0,1000.0,104077.0,46076,4720,2.0,88.0,1000000.0,2006.0,835.0,7.4,11000,-895923.0,10.4077
4583,29.0,79.0,2.0,551.0,855.0,279282.0,3806,2489,2.0,49.0,1000000.0,2003.0,577.0,6.1,150,-720718.0,27.928199999999997
4585,248.0,96.0,50.0,0.0,3.0,484221.0,23836,6,1.0,107.0,1000000.0,2012.0,3.0,8.2,20000,-515779.0,48.4221
4586,84.0,53.0,141.0,23.0,141.0,274661.0,10564,313,0.0,40.0,1000000.0,2007.0,125.0,7.7,0,-725339.0,27.466099999999997
